Node1,Node2,Sign,Weight
SRF,FOSL1,1,1
SRF,MMP2,1,1
SRPK2,MDM2,1,1
SRPK2,PRKACA,1,1
SRPK2,PRKCD,1,1
SRPK2,SMAD4,1,1
STAT3,CDK4,1,1
STAT3,EGR1,1,1
STAT3,HSP90AA1,1,1
STAT3,JUNB,1,1
STAT3,KLF4,1,1
STAT3,MUC1,1,0.25
STAT3,MYC,1,1
STAT3,PIM1,1,1
STAT3,TIMP1,1,1
STAT3,TWIST1,1,1
STK11,ETV4,1,1
STK11,HDLBP,1,1
STK11,PAK1,-1,1
STK11,TP53,1,1
STK16,PRKACA,1,1
STK16,SRF,1,1
TBK1,MDM2,1,1
TBK1,NFKB1,1,1
TBK1,RELA,1,1
TCF3,MYC,1,1
TFAP2A,PRKCA,1,1
TFDP1,CDK1,1,1
TFDP1,PCNA,1,1
TGFB1,MTOR,1,1
TGFB1,PIK3R1,1,1
TGFB1,SMAD2,1,1
TGFB1,SMAD3,1,1
TGFB1,SMAD7,1,1
TGFB1,SPARC,1,1
TGFB1,TGFBR1,1,1
TGFB1,TP53,1,1
TGFB1,TRAF6,1,1
TGFBR1,AXIN1,1,1
TGFBR1,ENG,1,1
TGFBR1,MAP3K7,1,1
TGFBR1,PIK3R1,1,1
TGFBR1,RAC1,1,1
TGFBR1,RHOA,1,1
TGFBR1,SMAD1,1,1
TGFBR1,SMAD2,1,1
TGFBR1,SMAD3,1,1
TGFBR1,SMAD4,1,1
TGFBR1,TRAF6,1,1
THBS1,ITGB1,1,1
THBS1,TGFB1,1,1
THRA,GATA2,-1,1
THRA,RARA,1,1
THRA,RXRA,1,1
TP53,BHLHE40,1,1
TP53,CAV1,1,1
TP53,E2F7,1,1
TP53,HRAS,1,1
TP53,KLF4,1,1
TP53,MDM2,1,1
TP53,MET,1,1
TP53,MMP2,1,1
TP53,PCNA,1,1
TP53,RPS6KA1,1,1
TP53,SERPINE1,1,1
TP53,THBS1,1,1
TP53,VDR,1,1
TRAF2,CHUK,1,1
TRAF2,MAP2K1,1,1
TRAF2,MAP2K4,1,1
TRAF2,MAP3K14,1,1
TRAF2,MAP3K7,1,1
TRAF2,MAPK9,1,1
TRAF2,RIPK2,1,1
TRAF2,TXN,1,1
TRAF6,AKT3,1,1
TRAF6,CHUK,1,1
TRAF6,MAP3K14,1,1
TRAF6,MAP3K7,1,1
TRAF6,MAPK14,1,1
TRAF6,MAPK8,1,1
TWIST1,MMP2,1,1
TWIST1,TP53,1,1
TXN,ARNT,1,1
TXN,NFKB1,1,1
TXN,SP1,1,1
USF1,B2M,1,1
USF1,SERPINE1,1,1
USF1,TGFB1,1,1
USF2,B2M,1,1
USF2,IGF2R,1,1
USF2,TGFB1,1,1
USF2,THBS1,1,1
VDR,RXRA,1,1
VRK1,ATF2,1,1
VRK1,JUN,1,1
VRK1,TP53,1,1
WNK1,MAPK1,1,1
WNK1,PRKCD,1,1
ZMIZ1,MYC,1,1
ADAM12,ITGB1,1,1
SEMA7A,ITGB1,1,1
THBS1,ITGB1,1,1
THBS1,LRP1,1,1
B2M,TFRC,1,1
CSPG4,ITGB1,1,1
COL1A1,ITGB1,1,1
COL1A1,ITGA5,1,1
COL1A1,DDR2,1,1
FN1,ITGB1,1,1
FN1,ITGA5,1,1
FN1,PLAUR,1,1
COL4A2,ITGB1,1,1
COL6A2,ITGB1,1,1
TGFB1,ACVR1B,1,1
TGFB1,TGFBR1,1,1
TGFB1,ACVR1,1,1
TGFB1,ITGB1,1,1
MDK,ITGB1,1,1
MDK,LRP1,1,1
CALR,LRP1,1,1
PLAU,PLAUR,1,1
COL5A1,ITGB1,1,1
HRAS,CAV1,1,1
TGFB1,ENG,1,1
SERPINE1,LRP1,1,1
TIMP2,ITGB1,1,1
PLAU,LRP1,1,1
PLAU,IGF2R,1,1
TGFB1,SMAD3,1,1
TGFB1,CAV1,1,1
SERPINE1,PLAUR,1,1
ARPC5,LDLR,1,1
PLAU,ITGB1,1,1
HSPA8,LDLR,1,1
HSP90B1,LRP1,1,1
PLAU,ITGA5,1,1
MDK,NCL,1,1
SPARC,ENG,1,1
LGALS3,ENG,1,1
