Node1,Node2,Sign,Weight
RNF111,SMAD3,1,1
ROCK1,DAPK3,1,1
ROCK1,MAP2K4,1,1
ROCK1,MAPK8,1,1
ROCK1,MYLK,1,1
ROCK1,PTK2,1,1
ROCK1,VIM,1,1
RPS6KA1,SRF,1,1
RPS6KA2,ATF4,1,1
RPS6KA2,MDM2,1,1
RPS6KA3,ATF4,1,1
RPS6KA3,EIF2AK2,1,1
RPS6KA3,GSK3A,-1,0.5
RPS6KA3,SRF,1,1
RPS6KA4,ATF2,1,1
RPS6KA4,ATF4,1,1
RPS6KA4,CREB3,1,1
RPS6KA4,CREB5,1,1
RPS6KA4,MDM2,1,1
RPS6KA4,RELA,1,1
RUNX1,MYC,-1,1
SHMT1,Gene7548__SHMT1_reverse,1,0.6666666666666665
SHMT1,Gene808__SHMT1_reverse,1,0.33333333333333326
SMAD1,DVL1,1,1
SMAD2,CREBBP,1,1
SMAD2,DAPK1,1,1
SMAD2,E2F4,1,1
SMAD2,SMAD1,1,1
SMAD2,SMAD3,1,1
SMAD2,SP1,1,1
SMAD3,CREBBP,1,1
SMAD3,DAPK1,1,1
SMAD3,E2F4,1,1
SMAD3,JUN,1,1
SMAD3,MAX,1,1
SMAD3,MET,1,1
SMAD3,SERPINE1,1,1
SMAD3,TFDP1,1,1
SMAD3,TIMP1,1,1
SMARCB1,MYC,1,1
SOCS3,INSR,-1,0.5
SOCS3,JAK1,1,0.5
SOX9,CEBPD,-1,1
SP1,CD44,1,1
SP1,CDK1,1,1
SP1,EGR1,1,1
SP1,GSTP1,1,1
SP1,HRAS,1,1
SP1,MET,1,1
SP1,MIF,1,1
SP1,MYC,1,1
SP1,NFKB1,1,1
SP1,PCNA,1,1
SP1,PIM1,1,1
SP1,PLAUR,1,1
SP1,RB1,1,1
SP1,RELA,1,1
SP1,SERPINE1,1,1
SP1,SP3,1,1
SP1,STK11,1,1
SP1,TGFB1,1,1
SP1,TGFBR2,1,1
SP1,TIMP1,1,1
SP1,TP53,1,1
SP1,VIM,1,1
SP3,SP1,1,1
SPAG9,MAP2K4,1,1
SPAG9,MAPK11,1,1
SPAG9,MAPK14,1,1
SPAG9,MAX,1,1
SRC,ABL1,1,1
SRC,ANXA1,1,1
SRC,BCAR1,1,1
SRC,CAV1,1,1
SRC,CHUK,1,1
SRC,EGFR,1,1
SRC,HIPK2,1,1
SRC,HRAS,1,1
SRC,MAP2K1,1,1
SRC,MAPK1,1,1
SRC,MAPK11,1,1
SRC,MAPK14,1,1
SRC,MYLK,1,1
SRC,PDPK1,1,1
SRC,PTK2,1,1
SRC,PTK2B,1,1
SRC,RAC1,1,1
SRC,RAF1,1,1
SRC,RPS6KA3,1,1
SRC,STAT1,1,1
SRC,STAT3,1,1
SRC,TGFBR2,1,1
SRCAP,CREBBP,1,1
SRF,EGR1,1,1
SRF,FOSL1,1,1
SRF,IL6,1,1
SRPK2,BCL3,1,1
SRPK2,MDM2,1,1
SRPK2,PRKACA,1,1
SRPK2,RPS6KA2,1,1
STAT1,EIF2AK2,1,1
STAT1,IFITM1,1,1
STAT1,IRF9,1,1
STAT1,PIM1,1,1
STAT1,PML,1,1
STAT1,SOCS3,1,0.5
STAT1,STAT2,1,1
STAT1,TP53,1,1
STAT2,IRF9,1,1
STAT2,PIM1,1,1
STAT2,STAT1,1,1
STAT3,CDK4,1,1
STAT3,EGFR,1,1
STAT3,EGR1,1,1
STAT3,HSP90AA1,1,1
STAT3,IL6,1,1
STAT3,JUNB,1,1
STAT3,MYC,1,1
STAT3,PIM1,1,1
STAT3,SOCS3,1,0.5
STAT3,STAT1,1,1
STAT3,TIMP1,1,1
STK11,ETV4,1,1
STK11,NUAK1,1,1
STK11,TP53,1,1
STK16,PRKACA,1,1
STK16,SRF,1,1
SUMO1,CTCF,1,1
SUMO1,HIPK2,-1,1
SUMO1,PARP1,-1,1
SUMO1,SRF,-1,1
TAB2,CHUK,1,1
TAB2,IKBKG,1,1
TAB2,MAP2K4,1,1
TAB2,MAP3K7,1,1
TAB2,NR2C2,1,1
TADA3,EP300,1,1
TBK1,MDM2,1,1
TBK1,NFKB1,1,1
TBK1,REL,1,1
TBK1,RELA,1,1
TDG,CREBBP,1,1
TFAP2A,PRKCA,1,1
TFDP1,CDK1,1,1
TFDP1,PCNA,1,1
TFDP1,RB1,1,1
TFDP2,RB1,1,1
TGFB1,EGFR,1,1
TGFB1,MTOR,1,1
TGFB1,SMAD2,1,1
TGFB1,SMAD3,1,1
TGFB1,TGFBR1,1,1
TGFB1,TGFBR2,1,1
TGFB1,TP53,1,1
TGFB1,TRAF6,1,1
TGFBR1,AXIN1,1,1
TGFBR1,CD44,1,1
TGFBR1,MAP3K7,1,1
TGFBR1,RAC1,1,1
TGFBR1,RHOA,1,1
TGFBR1,SMAD1,1,1
TGFBR1,SMAD2,1,1
TGFBR1,SMAD3,1,1
TGFBR1,TRAF6,1,1
TGFBR2,AKT3,1,1
TGFBR2,MAP3K7,1,1
TGFBR2,RPS6KA2,1,1
TGFBR2,SMAD2,1,1
TGFBR2,SMAD3,1,1
TGFBR2,TGFBR1,1,1
TGFBR2,TRAF6,1,1
TGFBR2,ZFYVE9,1,1
TNK2,BCAR1,1,1
TOPORS,SUMO1,1,0.5
TP53,AKT1,-1,1
TP53,ANKRD11,1,1
TP53,ATF3,1,1
TP53,CAV1,1,1
TP53,DDB1,1,1
TP53,E2F7,1,1
TP53,EGFR,1,1
TP53,FBXW7,1,0.5
TP53,GSTP1,1,1
TP53,HIPK2,1,1
TP53,HMGB1,1,1
TP53,HRAS,1,1
TP53,MDM2,1,1
TP53,MET,1,1
TP53,PCNA,1,1
TP53,PML,1,1
TP53,RB1,1,1
TP53,RPS6KA1,1,1
TP53,SERPINE1,1,1
TP53,VDR,1,1
TRAF2,CHUK,1,1
TRAF2,MAP2K1,1,1
TRAF2,MAP2K4,1,1
TRAF2,MAP3K14,1,1
TRAF2,MAP3K7,1,1
TRAF2,MAPK9,1,1
TRAF2,NR2C2,1,1
TRAF2,RIPK1,1,1
TRAF2,RIPK2,1,1
TRAF2,TXN,1,1
TRAF6,AKT3,1,1
TRAF6,CHUK,1,1
TRAF6,MAP3K14,1,1
TRAF6,MAP3K7,1,1
TRAF6,MAPK14,1,1
TRAF6,MAPK8,1,1
TRAF6,NR2C2,1,1
TRAF6,TAB2,1,1
TRIM33,SMAD2,1,1
TRIM33,SMAD3,1,1
TXN,NFKB1,1,1
TXN,SP1,1,1
TYK2,EIF2AK2,1,1
TYK2,PTPN11,1,1
TYK2,STAT1,1,1
TYK2,STAT2,1,1
TYK2,STAT3,1,1
UBE2D1,EGFR,1,1
UBE2D1,TP53,1,1
UCHL5,SMAD2,1,1
UCHL5,SMAD3,1,1
UCHL5,TGFBR1,1,1
USF1,B2M,1,1
USF1,SERPINE1,1,1
USF1,TGFB1,1,1
VRK1,ATF2,1,1
VRK1,JUN,1,1
VRK1,TP53,1,1
WNK1,MAPK1,1,1
WNK1,RPS6KA2,1,1
YY1,CREBBP,-1,1
YY1,EPAS1,-1,1
YY1,IRAK1,-1,1
ZFYVE9,PPP1CA,-1,1
ZFYVE9,SMAD2,1,1
ZFYVE9,SMAD3,1,1
ZFYVE9,TGFBR1,1,1
ZMIZ1,MYC,1,1
ANXA1,EGFR,1,1
B2M,TFRC,1,1
TGFB1,ACVR1B,1,1
TGFB1,TGFBR2,1,1
TGFB1,TGFBR1,1,1
TGFB1,ACVR1,1,1
TGFB1,EGFR,1,1
IL6,F3,1,1
MIF,CD44,1,1
MIF,EGFR,1,1
EFEMP1,EGFR,1,1
HRAS,INSR,1,1
HRAS,CAV1,1,1
HSP90AA1,EGFR,1,1
VIM,CD44,1,1
MTMR4,SMAD3,1,1
CALM2,MYLK,1,1
GSTP1,EGFR,1,1
CALM2,EGFR,1,1
CALM2,INSR,1,1
TGFB1,SMAD3,1,1
TGFB1,CAV1,1,1
SERPINE1,PLAUR,1,1
TIMP2,CD44,1,1
PKM,CD44,1,1
GSTP1,TRAF2,1,1
