Nodes,CARNIVAL,moon,moon_level
Enzyme167200002__SLC25A10,NA,-0.2205182900727052,1
Enzyme1676__orphanReacr0841,NA,1.1755777347121703,3
Enzyme1676__orphanReacr0841_reverse,NA,1.2506234459040344,1
Enzyme168700001__SLC25A1,NA,-0.6083069907477214,1
Enzyme168700002__SLC25A1,NA,-1.6842254170728983,3
Enzyme168800001__SLC25A1,-1,-2.445033299413139,1
Enzyme168800002__SLC25A1,NA,-0.220518290072705,1
Enzyme172__ASNS,NA,-1.6746433186510827,1
Enzyme172400002__SLC25A1,NA,-2.445033299413138,1
Enzyme17300002__SLC38A2,NA,-2.0099316281996975,1
Enzyme17500002__SLC25A12,NA,-0.3525293328824483,1
Enzyme17500002__SLC25A13,NA,-0.3525293328824483,1
Enzyme1758__orphanReacr1384,NA,1.5293558301885462,1
Enzyme1758__orphanReacr1384_reverse,NA,1.4345051193742986,3
Enzyme1766__orphanReacr1435,NA,0.699738671712952,1
Enzyme1776__orphanReacr1468,NA,0.0557214106907804,5
Enzyme1776__orphanReacr1468_reverse,NA,0.05965493973593379,3
Enzyme178__GOT2,NA,-0.3525293328824483,1
Enzyme178__GOT2_reverse,NA,-0.27210582172600334,1
Enzyme1785__ABCA1,NA,0.8292398859013618,3
Enzyme1786__ABCA1,NA,1.3963132750142908,6
Enzyme186000003__SLC7A6,NA,0.6747889382992849,3
Enzyme187500002__SLC7A6,NA,0.05048934056417145,3
Enzyme188000002__SLC7A6,NA,0.05048934056417145,3
Enzyme188500002__SLC7A6,NA,0.05048934056417145,3
Enzyme188700002__SLC7A6,NA,0.6747889382992849,3
Enzyme189300002__SLC7A6,NA,0.05048934056417145,3
Enzyme190900003__SLC7A6,NA,0.05048934056417145,3
Enzyme192300002__SLC7A6,NA,0.05048934056417145,3
Enzyme193200003__SLC7A6,NA,0.05048934056417145,3
Enzyme194100002__SLC7A6,NA,0.6747889382992849,3
Enzyme194800002__SLC7A6,NA,0.05048934056417145,3
Enzyme195400002__SLC7A6,NA,0.05048934056417145,3
Enzyme195500002__SLC7A6,NA,0.6747889382992849,3
Enzyme196300002__SLC7A6,NA,0.6747889382992849,3
Enzyme197400003__SLC7A6,NA,1.115339482325342,3
Enzyme197600003__SLC7A6,NA,1.115339482325342,3
Enzyme198000002__SLC7A6,NA,1.115339482325342,3
Enzyme198200002__SLC7A6,NA,1.115339482325342,3
Enzyme199200002__SLC7A6,NA,1.115339482325342,3
Enzyme199400003__SLC7A6,NA,1.115339482325342,3
Enzyme199800003__SLC7A6,NA,1.115339482325342,3
Enzyme205500002__SLC16A1,NA,0.5152076399035238,1
Enzyme220500001__SLC25A1,-1,-2.445033299413138,1
Enzyme220600001__SLC25A1,NA,-1.6842254170728983,3
Enzyme220600002__SLC25A1,NA,-0.2205182900727052,1
Enzyme220700001__SLC25A1,NA,-0.27210582172600334,1
Enzyme220700002__SLC25A1,NA,-2.024984343885974,5
Enzyme220800002__SLC25A1,-1,-2.445033299413139,1
Enzyme220800003__SLC25A1,NA,-0.220518290072705,1
Enzyme221400002__SLC25A1,NA,-2.445033299413139,1
Enzyme221400003__SLC25A1,NA,2.103993130026615,5
Enzyme221500002__SLC25A1,NA,-0.27210582172600306,1
Enzyme221500003__SLC25A1,NA,-1.6842254170729003,3
Enzyme221700002__SLC25A1,NA,-0.6083069907477205,1
Enzyme221700003__SLC25A1,NA,-1.6842254170729003,3
Enzyme221900002__SLC25A1,NA,-1.6842254170729003,3
Enzyme221900003__SLC25A1,NA,2.103993130026615,5
Enzyme223100001__SLC25A11,NA,-0.27210582172600306,1
Enzyme2244__SLC25A10,NA,-0.27210582172600334,1
Enzyme2249__RRM2B_reverse,NA,-0.4165651468008019,5
Enzyme2265__TK2_reverse,NA,0.5625471433050755,1
Enzyme2327__ACOX1,NA,-0.1454614685485767,3
Enzyme2327__ACOX1_reverse,NA,-0.17912098687339978,3
Enzyme233__ATP2B1,NA,0.07022663971036316,6
Enzyme233__ATP2B4,NA,0.07022663971036316,6
Enzyme2341__PRDX6,NA,-0.02408404910533873,3
Enzyme2341__PRDX6_reverse,NA,-0.08392365256738302,1
Enzyme2346__PKM,NA,-1.945176550246507,3
Enzyme2346__PKM_reverse,-1,-2.0343086036803433,1
Enzyme241__CDIPT,NA,-0.7311111728678377,1
Enzyme241__CDIPT_reverse,NA,-1.161693194841399,1
Enzyme242__orphanReacCDPDAGtm,NA,-0.6399086674719919,5
Enzyme242__orphanReacCDPDAGtm_reverse,NA,-0.8576576262005535,3
Enzyme243__CDS1,NA,-0.8576576262005535,3
Enzyme243__CDS2,NA,-0.8576576262005535,3
Enzyme250__CHDH,NA,-0.1454614685485767,3
Enzyme251__CHKA,NA,-0.8485537438471488,3
Enzyme251__CHKB,NA,-0.8485537438471488,3
Enzyme252__orphanReacCHOLPtl,NA,-0.6307963326562457,5
Enzyme252__orphanReacCHOLPtl_reverse,NA,-0.8485537438471488,3
Enzyme254__orphanReacCHOLtr,NA,0.674788938299285,3
Enzyme254__orphanReacCHOLtr_reverse,NA,0.8852556919258463,5
Enzyme255__orphanReacCHSTEROLt3,NA,1.506612519891657,1
Enzyme2551__ACADVL_HADHA,NA,-0.1454614685485767,3
Enzyme2557__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2558__ACADVL_HADHA,NA,-0.1454614685485767,3
Enzyme2560__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2561__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2568__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2570__ACADVL_HADHA_HADHB,NA,0.06943694513732825,5
Enzyme2571__ACADVL_HADHA,NA,-0.1454614685485767,3
Enzyme2583__ACADVL,NA,-0.1454614685485767,3
Enzyme2595__ACADM_ECHS1,NA,-0.1454614685485767,3
Enzyme2596__ACADM_ECHS1_HADH_ACAA2,NA,-0.1454614685485767,3
Enzyme2598__ACADM_ECHS1_HADH_ACAA2,NA,-0.1454614685485767,3
Enzyme2600__ACADS_ECHS1_HADH_ACAA2,NA,-0.1454614685485767,3
Enzyme2607__ACADM_ECHS1_HADH_ACAA2,NA,-0.1454614685485767,3
Enzyme2608__ACADM_ECHS1_HADH_ACAA2,NA,-0.1454614685485767,3
Enzyme2611__ACADM_ECHS1_HADH_ACAA2,NA,-0.1454614685485767,3
Enzyme2616__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2619__ACADVL_HADHA,NA,-0.1454614685485767,3
Enzyme2621__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2627__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2629__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2630__ACADVL_HADHA,NA,-0.1454614685485767,3
Enzyme2636__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme2637__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme264__orphanReacCMPACNAtn,NA,-1.058741464712905,3
Enzyme2648__ACADVL_HADHA_HADHB,NA,-0.1454614685485767,3
Enzyme265__CMAS,NA,-1.058741464712905,3
Enzyme2659__ACADVL_HADHA,NA,-0.1454614685485767,3
Enzyme2672__ACADVL_HADHA,NA,-0.1454614685485767,3
Enzyme2692__ACADVL,NA,-0.1454614685485767,3
Enzyme2730__orphanReacAHCYStm,NA,1.0341328594645385,1
Enzyme2741__ACADVL,NA,-0.1454614685485767,3
Enzyme2743__orphanReacG3PDm,NA,-0.1454614685485767,3
Enzyme282800002__SLC5A3,NA,0.3345496518775557,3
Enzyme2903__SGMS1,NA,-0.8576576262005536,3
Enzyme2903__SGMS2,NA,-0.8576576262005536,3
Enzyme2906__SGMS1,NA,-0.8576576262005536,3
Enzyme2906__SGMS2,NA,-0.8576576262005536,3
Enzyme2907__SGMS1,NA,-0.8576576262005536,3
Enzyme2907__SGMS2,NA,-0.8576576262005536,3
Enzyme2908__SGMS1,NA,-0.8576576262005536,3
Enzyme2908__SGMS2,NA,-0.8576576262005536,3
Enzyme2910__SGMS1,NA,-0.8576576262005536,3
Enzyme2910__SGMS2,NA,-0.8576576262005536,3
Enzyme2912__SGMS1,NA,-0.8576576262005536,3
Enzyme2912__SGMS2,NA,-0.8576576262005536,3
Enzyme2913__SGMS1,NA,-0.8576576262005536,3
Enzyme2913__SGMS2,NA,-0.8576576262005536,3
Enzyme2914__SGMS1,NA,-0.8576576262005536,3
Enzyme2914__SGMS2,NA,-0.8576576262005536,3
Enzyme2915__SGMS1,NA,-0.8576576262005536,3
Enzyme2915__SGMS2,NA,-0.8576576262005536,3
Enzyme2960__GPCPD1,NA,0.674788938299285,3
Enzyme2970__orphanReacC05953t_TRANSPORTER2,NA,0.5152076399035238,1
Enzyme2970__orphanReacC05953t_TRANSPORTER3_reverse,NA,0.5093255894397363,3
Enzyme2972__orphanReacC06439t_TRANSPORTER2,NA,0.5152076399035238,1
Enzyme2972__orphanReacC06439t_TRANSPORTER3_reverse,NA,0.5093255894397363,3
Enzyme303__orphanReacCTPtn,NA,-0.3835576115462928,5
Enzyme303__orphanReacCTPtn_reverse,NA,-0.6009818453470612,3
Enzyme31000003__SLC1A4,NA,0.6747889382992849,3
Enzyme31000003__SLC1A5,NA,0.6747889382992849,3
Enzyme313__CDA,NA,-0.13318971037232882,1
Enzyme315__SLC29A1,NA,0.2419780499968224,1
Enzyme315__SLC29A1_reverse,NA,0.26560331210382115,3
Enzyme315__SLC29A2,NA,0.2419780499968224,1
Enzyme315__SLC29A2_reverse,NA,0.26560331210382115,3
Enzyme319__CMPK1_reverse,NA,0.9663085008468189,5
Enzyme320__CMPK1,NA,-0.6009818453470611,3
Enzyme320__CMPK1_reverse,NA,-0.6340903576855514,3
Enzyme329__CMPK1_reverse,NA,-0.4165651468008019,5
Enzyme330__CMPK1,NA,0.3194035018581113,1
Enzyme330__CMPK1_reverse,NA,-0.7311111728678377,1
Enzyme331__CMPK1_reverse,NA,0.9663085008468189,5
Enzyme334__DGKA,NA,-1.6401602717307455,5
Enzyme334__DGKD,NA,-1.6401602717307455,5
Enzyme334__DGKH,NA,-1.6401602717307455,5
Enzyme334__DGKQ,NA,-1.6401602717307455,5
Enzyme334__DGKZ,NA,-1.6401602717307455,5
Enzyme338__orphanReacDATPtn_reverse,NA,0.7558758393974846,3
Enzyme345__orphanReacDCTPtn_reverse,NA,-0.6293059411714952,5
Enzyme346__CDA,NA,0.2564251021949652,3
Enzyme3553__orphanReacPA_HStm_reverse,NA,-1.6401602717307455,5
Enzyme3555__orphanReacFldAct,NA,0.6747889382992844,3
Enzyme357800002__orphanReacACNAMt2,NA,0.476329423217212,1
Enzyme3584__orphanReacCA2t,NA,-0.18182869809263433,4
Enzyme3622__orphanReacACNAMtr,NA,0.4745662506153496,3
Enzyme3634__GAD1,NA,-1.8194638386133928,1
Enzyme3636__GOT1,NA,-0.35252933288244803,1
Enzyme3636__GOT1_reverse,NA,-0.1967659701225108,1
Enzyme365__orphanReacDHFtm,NA,0.2639984552616993,5
Enzyme365__orphanReacDHFtm_reverse,NA,0.9353531100062512,5
Enzyme3655__CTPS1,NA,-0.6009818453470612,3
Enzyme3655__CTPS2,NA,-0.6009818453470612,3
Enzyme3656__CTPS1,NA,-0.35252933288244803,1
Enzyme3656__CTPS2,NA,-0.35252933288244803,1
Enzyme3658__CTH,NA,-0.05981164015244905,1
Enzyme3659__CBS,NA,-0.24068301320270669,1
Enzyme3666__DHFR,NA,0.7249214695588961,3
Enzyme3666__DHFR_reverse,NA,0.9353531100062512,5
Enzyme3674__DTYMK,NA,-2.51671612289907,5
Enzyme3697__HPRT1,NA,0.2614114273695417,1
Enzyme3711__IMPDH2,NA,0.984415702275802,3
Enzyme3712__BCAT1,NA,-0.35252933288244803,1
Enzyme3712__BCAT1_reverse,NA,0.8053261170930266,1
Enzyme3724__NME3,NA,-1.8072692956626093,3
Enzyme3724__NME3_reverse,NA,-2.51671612289907,5
Enzyme3724__NME6,NA,-1.8072692956626093,3
Enzyme3724__NME6_reverse,NA,-2.51671612289907,5
Enzyme3724__NME7,NA,-1.8072692956626093,3
Enzyme3724__NME7_reverse,NA,-2.51671612289907,5
Enzyme3725__NME3,NA,-0.7603055346853068,1
Enzyme3725__NME3_reverse,NA,-0.8311129224945017,3
Enzyme3725__NME6,NA,-0.7603055346853068,1
Enzyme3725__NME6_reverse,NA,-0.8311129224945017,3
Enzyme3725__NME7,NA,-0.7603055346853068,1
Enzyme3725__NME7_reverse,NA,-0.8311129224945017,3
Enzyme3732__BPGM,NA,-1.5787178569642626,5
Enzyme3732__BPGM_reverse,NA,-1.8072692956626095,3
Enzyme3732__PGAM1,NA,-1.5787178569642626,5
Enzyme3732__PGAM1_reverse,NA,-1.8072692956626095,3
Enzyme3732__PGAM2,NA,-1.5787178569642626,5
Enzyme3732__PGAM2_reverse,NA,-1.8072692956626095,3
Enzyme3734__PGM1,NA,-0.05186125426901235,5
Enzyme3734__PGM2,NA,-0.05186125426901235,5
Enzyme3738__orphanReacURIDK2r,NA,-0.8311129224945017,3
Enzyme3738__orphanReacURIDK2r_reverse,NA,-0.613343858066052,5
Enzyme3740__BCAT1,NA,-0.35252933288244803,1
Enzyme3740__BCAT1_reverse,NA,0.8096467732501633,1
Enzyme3749__PRPS1,NA,-0.4690199993459418,3
Enzyme3749__PRPS2,NA,-0.4690199993459418,3
Enzyme3753__IDH1,NA,-0.1913270885380277,3
Enzyme3753__IDH1_reverse,NA,-1.6842254170728983,3
Enzyme3753__IDH2,NA,-0.1913270885380277,3
Enzyme3753__IDH2_reverse,NA,-1.6842254170728983,3
Enzyme3755__PNP,NA,0.9538790528254014,3
Enzyme3755__PNP_reverse,NA,0.27219586093613357,1
Enzyme3756__PNP,NA,0.9538790528254014,3
Enzyme3756__PNP_reverse,NA,1.4345051193742986,3
Enzyme3758__PNP,NA,0.9538790528254014,3
Enzyme3758__PNP_reverse,NA,1.1647804334132086,5
Enzyme3764__PNP_reverse,NA,1.5293558301885462,1
Enzyme3765__RRM2B,NA,-0.6009818453470611,3
Enzyme3766__RRM2B,NA,-0.6009818453470611,3
Enzyme3767__RRM2B,NA,-0.8311129224945017,3
Enzyme3771__RPE,NA,1.1755777347121703,3
Enzyme3771__RPE_reverse,NA,1.2506234459040344,1
Enzyme3777__TALDO1,NA,1.241963045854158,1
Enzyme3777__TALDO1_reverse,NA,2.0301352590164137,3
Enzyme3779__NT5C,NA,1.5293558301885462,1
Enzyme3779__NT5C2,NA,1.5293558301885462,1
Enzyme3779__NT5C3A,NA,1.5293558301885462,1
Enzyme3779__NT5E,NA,1.5293558301885462,1
Enzyme3782__TKT,NA,2.0301352590164137,3
Enzyme3782__TKT_reverse,NA,1.676168564736884,3
Enzyme3787__orphanReacNH4t,NA,0.2564251021949652,3
Enzyme3787__orphanReacNH4t_reverse,NA,0.46855982892076703,5
Enzyme3800__ACYP1,NA,-1.5787178569642626,5
Enzyme3800__ACYP2,NA,-1.5787178569642626,5
Enzyme3800__RWDD2A,NA,-1.5787178569642626,5
Enzyme3805__ATIC,NA,0.7249214695588961,3
Enzyme3805__ATIC_reverse,NA,0.9353531100062508,5
Enzyme3806__ALDH1A1,NA,-0.1521067209928379,5
Enzyme3806__ALDH1A3,NA,-0.1521067209928379,5
Enzyme3806__ALDH1B1,NA,-0.1521067209928379,5
Enzyme3806__ALDH3A1,NA,-0.1521067209928379,5
Enzyme3806__ALDH3A2,NA,-0.1521067209928379,5
Enzyme3806__ALDH3B1,NA,-0.1521067209928379,5
Enzyme3806__ALDH7A1,NA,-0.1521067209928379,5
Enzyme3806__ALDH9A1,NA,-0.1521067209928379,5
Enzyme3813__MDH1,NA,-0.43856368570567994,3
Enzyme3813__MDH1_reverse,NA,-0.6083069907477205,1
Enzyme3816__IMPA1,NA,-1.161693194841399,1
Enzyme3816__IMPA2,NA,-1.161693194841399,1
Enzyme3816__MTMR1,NA,-1.161693194841399,1
Enzyme3816__MTMR2,NA,-1.161693194841399,1
Enzyme3817__IMPA1,NA,-1.161693194841399,1
Enzyme3817__IMPA2,NA,-1.161693194841399,1
Enzyme3825__ACO1,NA,-1.6842254170728983,3
Enzyme3825__ACO1_reverse,-1,-2.445033299413138,1
Enzyme3825__IREB2,NA,-1.6842254170728983,3
Enzyme3825__IREB2_reverse,-1,-2.445033299413138,1
Enzyme3830__PFAS,NA,-0.35252933288244803,1
Enzyme383100002__SLC29A4,NA,0.27219586093613357,1
Enzyme3833__PKM,NA,-0.9221045528540156,3
Enzyme3836__SDSL,NA,0.2564251021949652,3
Enzyme3837__TYMS,NA,0.9353531100062512,5
Enzyme3840__AHCY,NA,0.04308764021128143,1
Enzyme3840__AHCY_reverse,NA,1.0341328594645365,1
Enzyme3840__AHCYL1,NA,0.04308764021128143,1
Enzyme3840__AHCYL1_reverse,NA,1.0341328594645365,1
Enzyme3844__PGD,1,1.2506234459040344,1
Enzyme3878__orphanReacGLUTACOAm,NA,-0.1454614685485767,3
Enzyme39400001__SLC25A19,NA,0.3194035018581115,1
Enzyme39500001__SLC25A19,NA,0.3194035018581115,1
Enzyme39600002__SLC25A19,NA,0.3194035018581115,1
Enzyme401300002__SLC46A1,NA,0.6747889382992844,3
Enzyme4033__SLC19A1,NA,0.6747889382992844,3
Enzyme4039__SCARB1,NA,-0.23584999303853849,5
Enzyme40700002__SLC25A19,NA,0.5516939000434219,3
Enzyme4087__LDHA,NA,0.31719262925697433,5
Enzyme4087__LDHA_reverse,NA,0.10405755975936594,3
Enzyme4097__LDHA,NA,0.9842306718166616,5
Enzyme4097__LDHA_reverse,NA,0.7737891463629643,3
Enzyme4155__orphanReacGALGLUSIDEtl2,NA,-0.38355761154629353,5
Enzyme4173__HEXA_HEXB_GM2A,NA,0.6855690898260606,5
Enzyme4191__NEU3,NA,0.4745662506153496,3
Enzyme4195__NEU3,NA,0.4745662506153496,3
Enzyme4197__NEU3,NA,0.4745662506153496,3
Enzyme4200__NEU3,NA,0.4745662506153496,3
Enzyme4335__LPIN1,NA,-0.6009818453470612,3
Enzyme4335__LPIN2,NA,-0.6009818453470612,3
Enzyme4335__LPIN3,NA,-0.6009818453470612,3
Enzyme4335__PLPP1,NA,-0.6009818453470612,3
Enzyme4335__PLPP2,NA,-0.6009818453470612,3
Enzyme4335__PLPP3,NA,-0.6009818453470612,3
Enzyme4335__PLPP4,NA,-0.6009818453470612,3
Enzyme4335__PLPP5,NA,-0.6009818453470612,3
Enzyme4335__PLPPR2,NA,-0.6009818453470612,3
Enzyme4336__LPIN1,NA,-0.6009818453470612,3
Enzyme4336__LPIN2,NA,-0.6009818453470612,3
Enzyme4336__LPIN3,NA,-0.6009818453470612,3
Enzyme4336__PLPP1,NA,-0.6009818453470612,3
Enzyme4336__PLPP2,NA,-0.6009818453470612,3
Enzyme4336__PLPP3,NA,-0.6009818453470612,3
Enzyme4336__PLPP4,NA,-0.6009818453470612,3
Enzyme4336__PLPP5,NA,-0.6009818453470612,3
Enzyme4336__PLPPR2,NA,-0.6009818453470612,3
Enzyme4347__PLD1,NA,0.674788938299285,3
Enzyme4347__PLD2,NA,0.674788938299285,3
Enzyme4348__ST3GAL1,NA,-0.7311111728678377,1
Enzyme4348__ST3GAL2,NA,-0.7311111728678377,1
Enzyme4348__ST3GAL4,NA,-0.7311111728678377,1
Enzyme4350__ST6GALNAC4,NA,-0.7311111728678377,1
Enzyme4350__ST6GALNAC6,NA,-0.7311111728678377,1
Enzyme4351__GPX1,NA,-1.3020126945554726,5
Enzyme4351__PRDX6,NA,-1.3020126945554726,5
Enzyme4354__ST3GAL5,NA,-0.7311111728678377,1
Enzyme4355__NEU1,NA,0.476329423217212,1
Enzyme4355__NEU3,NA,0.476329423217212,1
Enzyme4361__PEMT,NA,1.0341328594645365,1
Enzyme4363__ST3GAL1,NA,-0.7311111728678377,1
Enzyme4363__ST3GAL2,NA,-0.7311111728678377,1
Enzyme4363__ST3GAL4,NA,-0.7311111728678377,1
Enzyme4373__NEU3,NA,0.476329423217212,1
Enzyme440__BPGM,NA,-1.5787178569642626,5
Enzyme440__PGAM1,NA,-1.5787178569642626,5
Enzyme440__PGAM2,NA,-1.5787178569642626,5
Enzyme442__orphanReacDTDPtn_reverse,NA,-2.51671612289907,5
Enzyme4425__DHCR24,NA,1.506612519891657,1
Enzyme443__orphanReacDUDPtn,NA,-0.6133438580660523,5
Enzyme443__orphanReacDUDPtn_reverse,NA,-0.8311129224945017,3
Enzyme444__DPYD,NA,-0.08030703908993697,3
Enzyme444__DPYD_reverse,NA,-0.10476153697893588,1
Enzyme4449__HDLBP,NA,1.41320333472386,3
Enzyme4449__NPC1,NA,1.41320333472386,3
Enzyme4459__LPIN1,NA,-0.6399086674719922,5
Enzyme446__TK1,NA,-0.613343858066052,5
Enzyme448__DUT,NA,0.5516939000434218,3
Enzyme4481__PRDX6,NA,2.069640013142461,4
Enzyme4481__PRDX6_reverse,NA,1.746858390618875,6
Enzyme4482__PRDX6,NA,1.7468583906188733,6
Enzyme4503__GLA,NA,-0.6009818453470608,3
Enzyme4506__SCD,NA,0.05965493973593379,3
Enzyme4600__ACAD9,NA,-0.1454614685485767,3
Enzyme4600__ACADM,NA,-0.1454614685485767,3
Enzyme4600__ACADVL,NA,-0.1454614685485767,3
Enzyme4611__ACAD9,NA,-0.1454614685485767,3
Enzyme4611__ACADM,NA,-0.1454614685485767,3
Enzyme4611__ACADVL,NA,-0.1454614685485767,3
Enzyme4612__ACAD9,NA,-0.1454614685485767,3
Enzyme4612__ACADM,NA,-0.1454614685485767,3
Enzyme4613__ACAD9,NA,-0.1454614685485767,3
Enzyme4613__ACADM,NA,-0.1454614685485767,3
Enzyme4613__ACADVL,NA,-0.1454614685485767,3
Enzyme4617__ACAD9,NA,-0.1454614685485767,3
Enzyme4617__ACADM,NA,-0.1454614685485767,3
Enzyme4617__ACADVL,NA,-0.1454614685485767,3
Enzyme4626__ACAD9,NA,-0.1454614685485767,3
Enzyme4626__ACADM,NA,-0.1454614685485767,3
Enzyme463__ETFB_ETFA,NA,-0.17912098687339978,3
Enzyme4634__ACAD9,NA,-0.1454614685485767,3
Enzyme4634__ACADM,NA,-0.1454614685485767,3
Enzyme4634__ACADVL,NA,-0.1454614685485767,3
Enzyme4640__ACAD9,NA,-0.1454614685485767,3
Enzyme4640__ACADM,NA,-0.1454614685485767,3
Enzyme4640__ACADVL,NA,-0.1454614685485767,3
Enzyme4646__ACAD9,NA,-0.1454614685485767,3
Enzyme4646__ACADM,NA,-0.1454614685485767,3
Enzyme4646__ACADVL,NA,-0.1454614685485767,3
Enzyme4647__ACAD9,NA,-0.1454614685485767,3
Enzyme4647__ACADM,NA,-0.1454614685485767,3
Enzyme4647__ACADVL,NA,-0.1454614685485767,3
Enzyme4649__ACAD9,NA,-0.1454614685485767,3
Enzyme4649__ACADM,NA,-0.1454614685485767,3
Enzyme4649__ACADVL,NA,-0.1454614685485767,3
Enzyme465__CHKA,NA,0.9772978082470722,3
Enzyme465__CHKB,NA,0.9772978082470722,3
Enzyme465__ETNK1,NA,0.9772978082470722,3
Enzyme465__ETNK2,NA,0.9772978082470722,3
Enzyme4653__ACAD9,NA,-0.1454614685485767,3
Enzyme4653__ACADM,NA,-0.1454614685485767,3
Enzyme4653__ACADVL,NA,-0.1454614685485767,3
Enzyme4687__ACAD9,NA,-0.1454614685485767,3
Enzyme4687__ACADM,NA,-0.1454614685485767,3
Enzyme4687__ACADVL,NA,-0.1454614685485767,3
Enzyme4741__FH,NA,-0.25837911375407546,1
Enzyme4743__HNMT,NA,1.0341328594645365,1
Enzyme4756__UPRT,NA,-0.5152985970908216,3
Enzyme4760__AKR1B1,NA,1.4238603671072994,1
Enzyme4760__AKR1B1_reverse,NA,1.335969634094216,3
Enzyme4784__UCK1,NA,-0.5152985970908216,3
Enzyme4784__UCK2,NA,-0.5152985970908216,3
Enzyme4784__UCKL1,NA,-0.5152985970908216,3
Enzyme4788__KMT2A,NA,1.0341328594645365,1
Enzyme4788__KMT5A,1,1.0341328594645365,1
Enzyme4788__SETD2,NA,1.0341328594645365,1
Enzyme4788__SETDB1,NA,1.0341328594645365,1
Enzyme4788__SUV39H1,NA,1.0341328594645365,1
Enzyme4789__ASH1L,NA,1.0341328594645365,1
Enzyme4789__DOT1L,NA,1.0341328594645365,1
Enzyme4789__EHMT1,NA,1.0341328594645365,1
Enzyme4789__EHMT2,NA,1.0341328594645365,1
Enzyme4789__KMT2A,NA,1.0341328594645365,1
Enzyme4789__KMT2B,NA,1.0341328594645365,1
Enzyme4789__KMT2C,NA,1.0341328594645365,1
Enzyme4789__KMT2D,NA,1.0341328594645365,1
Enzyme4789__KMT2E,NA,1.0341328594645365,1
Enzyme4789__KMT5A,1,1.0341328594645365,1
Enzyme4789__KMT5B,NA,1.0341328594645365,1
Enzyme4789__KMT5C,NA,1.0341328594645365,1
Enzyme4789__NSD1,NA,1.0341328594645365,1
Enzyme4789__SETD1A,NA,1.0341328594645365,1
Enzyme4789__SETD1B,NA,1.0341328594645365,1
Enzyme4789__SETD2,NA,1.0341328594645365,1
Enzyme4789__SETD7,NA,1.0341328594645365,1
Enzyme4789__SETDB1,NA,1.0341328594645365,1
Enzyme4789__SETMAR,NA,1.0341328594645365,1
Enzyme4789__SMYD3,NA,1.0341328594645365,1
Enzyme4789__SUV39H1,NA,1.0341328594645365,1
Enzyme4789__SUV39H2,NA,1.0341328594645365,1
Enzyme4790__SEC11A,NA,0.1441280248909367,1
Enzyme4790__SEC11C,NA,0.1441280248909367,1
Enzyme4790__SPCS1,NA,0.1441280248909367,1
Enzyme4790__SPCS2,NA,0.1441280248909367,1
Enzyme4790__SPCS3,NA,0.1441280248909367,1
Enzyme4818__PTEN,NA,-1.4198189700107986,3
Enzyme4822__GPI,NA,-0.05186125426901235,5
Enzyme4822__GPI_reverse,NA,0.8431105001922847,5
Enzyme4823__GPI,1,0.6325808992100745,3
Enzyme4823__GPI_reverse,NA,0.8431105001922847,5
Enzyme4853__SLC29A1_reverse,NA,0.4685598289207666,5
Enzyme4853__SLC29A2_reverse,NA,0.4685598289207666,5
Enzyme4854__SLC29A1_reverse,NA,0.4685598289207666,5
Enzyme4854__SLC29A2_reverse,NA,0.4685598289207666,5
Enzyme486200002__SLC6A9,NA,1.1851099891072128,1
Enzyme5113__orphanReacAM1C4N9CShc,NA,-1.0058660590332489,1
Enzyme5114__orphanReacDELACCRVSM23hc,NA,-1.0058660590332489,1
Enzyme5127__orphanReacAM4N9CShc,NA,-1.0058660590332489,1
Enzyme5130__orphanReacAM4NCShr,NA,-1.0058660590332489,1
Enzyme5248__orphanReacS3MEACMPhc,NA,-1.0058660590332489,1
Enzyme54__A4GALT,NA,-0.38355761154629325,5
Enzyme5464__AADAT,NA,-0.35252933288244803,1
Enzyme5471__GAD1,NA,-1.4511241852598922,1
Enzyme5472__GOT1,NA,-0.35252933288244803,1
Enzyme5473__GOT2,NA,-0.3525293328824483,1
Enzyme5507__AADAT,NA,-0.27210582172600306,1
Enzyme5507__AADAT_reverse,NA,-0.35252933288244803,1
Enzyme5537__ACLY,NA,-0.43856368570567994,3
Enzyme5547__ACAD10,NA,-0.1454614685485767,3
Enzyme5547__ACAD11,NA,-0.1454614685485767,3
Enzyme5547__ACAD8,NA,-0.1454614685485767,3
Enzyme5547__ACAD9,NA,-0.1454614685485767,3
Enzyme5547__ACADM,NA,-0.1454614685485767,3
Enzyme5547__ACADS,NA,-0.1454614685485767,3
Enzyme5557__ADA,NA,0.2564251021949652,3
Enzyme5558__ADA,NA,0.46855982892076703,5
Enzyme5563__SLC29A1,NA,0.27219586093613357,1
Enzyme5563__SLC29A1_reverse,NA,0.2925030030826752,3
