source,target,sign,Weight
CD44,TIAM1,1,TRUE
CDC16,ANAPC1,1,TRUE
CDC16,ANAPC10,1,TRUE
CDC16,ANAPC11,1,TRUE
CDC16,ANAPC2,1,TRUE
CDC16,ANAPC4,1,TRUE
CDC16,ANAPC5,1,TRUE
CDC16,ANAPC7,1,TRUE
CDC16,CDC23,1,TRUE
CDC16,CDC26,1,TRUE
CDC16,CDC27,1,TRUE
CDC16,FZR1,1,TRUE
CDC20,CCNA2,-1,TRUE
CDC20,PTTG1,1,TRUE
CDC23,ANAPC1,1,TRUE
CDC23,ANAPC10,1,TRUE
CDC23,ANAPC13,1,TRUE
CDC23,ANAPC2,1,TRUE
CDC23,ANAPC4,1,TRUE
CDC23,ANAPC5,1,TRUE
CDC23,ANAPC7,1,TRUE
CDC23,CDC16,1,TRUE
CDC23,CDC27,1,TRUE
CDC23,FZR1,1,TRUE
CDC25A,CCNE1,1,TRUE
CDC25A,CDK4,1,TRUE
CDC25A,CDK6,1,TRUE
CDC25A,MAPK3,-1,TRUE
CDC25A,RAF1,-1,TRUE
CDC26,ANAPC2,1,TRUE
CDC26,CDC16,1,TRUE
CDC26,CDC27,1,TRUE
CDC27,ANAPC1,1,TRUE
CDC27,ANAPC10,1,TRUE
CDC27,ANAPC2,1,TRUE
CDC27,ANAPC4,1,TRUE
CDC27,ANAPC5,1,TRUE
CDC27,ANAPC7,1,TRUE
CDC27,CDC16,1,TRUE
CDC27,CDC23,1,TRUE
CDC27,CDC26,1,TRUE
CDC27,FZR1,1,TRUE
CDC42,MAP2K7,1,TRUE
CDC42,MAP3K1,1,TRUE
CDC42,MAP3K10,1,TRUE
CDC42,MAP3K11,1,TRUE
CDC42,MAPK8,1,TRUE
CDC42,PAK2,1,TRUE
CDC42,PAK4,1,TRUE
CDC42,PARD6A,1,TRUE
CDC42,PARD6B,1,TRUE
CDC42,PIK3R1,1,TRUE
CDC42,PRKCZ,1,TRUE
CDC7,ESCO1,-1,TRUE
CDC7,MCM7,1,TRUE
CDC7,PSIP1,1,TRUE
CDH1,CTNNA1,1,TRUE
CDH1,CTNNB1,1,TRUE
CDH1,EGFR,1,TRUE
CDH1,LRP6,1,TRUE
CDH2,CDON,1,TRUE
CDH2,CTNNB1,1,TRUE
CDH2,PIK3R1,1,TRUE
CDH3,CTNNB1,1,TRUE
CDH4,CTNNB1,1,TRUE
CDH4,RAC1,1,TRUE
CDK1,ABI1,-1,TRUE
CDK1,ABL1,1,TRUE
CDK1,BAD,1,TRUE
CDK1,BCL2,-1,TRUE
CDK1,BIRC5,1,TRUE
CDK1,BRCA1,1,TRUE
CDK1,CASP8,-1,TRUE
CDK1,CASP9,-1,TRUE
CDK1,CDC7,1,TRUE
CDK1,CSNK2B,1,TRUE
CDK1,CUX1,-1,TRUE
CDK1,DUT,1,TRUE
CDK1,EIF4EBP1,-1,TRUE
CDK1,ELAVL1,1,TRUE
CDK1,EPN1,-1,TRUE
CDK1,ESCO1,-1,TRUE
CDK1,ESPL1,-1,TRUE
CDK1,FEN1,-1,TRUE
CDK1,FOXM1,1,TRUE
CDK1,IREB2,-1,TRUE
CDK1,KAT5,1,TRUE
CDK1,KAT7,1,TRUE
CDK1,KHDRBS1,1,TRUE
CDK1,KIF4A,1,TRUE
CDK1,KMT5A,1,TRUE
CDK1,MAPK6,1,TRUE
CDK1,MCL1,-1,TRUE
CDK1,MDM4,-1,TRUE
CDK1,NFAT5,1,TRUE
CDK1,NPM1,-1,TRUE
CDK1,NSFL1C,-1,TRUE
CDK1,NUMA1,-1,TRUE
CDK1,PIK3C3,-1,TRUE
CDK1,PPP1CA,-1,TRUE
CDK1,PRC1,1,TRUE
CDK1,PTTG1,1,TRUE
CDK1,RAD9A,1,TRUE
CDK1,RANBP2,1,TRUE
CDK1,RANGAP1,1,TRUE
CDK1,RCC1,1,TRUE
CDK1,RPA2,1,TRUE
CDK1,RUNX1,1,TRUE
CDK1,RUNX2,1,TRUE
CDK1,SIRT1,1,TRUE
CDK1,SP1,1,TRUE
CDK1,SQSTM1,1,TRUE
CDK1,SREBF1,1,TRUE
CDK1,STMN1,1,TRUE
CDK1,TP53,1,TRUE
CDK1,UBXN2B,-1,TRUE
CDK1,VCPIP1,-1,TRUE
CDK2,ANAPC1,-1,TRUE
CDK2,ATRIP,1,TRUE
CDK2,AXIN1,1,TRUE
CDK2,BARD1,1,TRUE
CDK2,BRCA1,1,TRUE
CDK2,CCNE1,-1,TRUE
CDK2,CDC27,-1,TRUE
CDK2,CDKN1A,-1,TRUE
CDK2,CEBPB,1,TRUE
CDK2,E2F1,-1,TRUE
CDK2,EZH2,1,TRUE
CDK2,FOXM1,1,TRUE
CDK2,FZR1,-1,TRUE
CDK2,ID3,-1,TRUE
CDK2,NCOA1,1,TRUE
CDK2,NPAT,1,TRUE
CDK2,NPM1,-1,TRUE
CDK2,NR3C1,1,TRUE
CDK2,PAK1,-1,TRUE
CDK2,PELP1,1,TRUE
CDK2,PPP1CA,-1,TRUE
CDK2,RBBP8,1,TRUE
CDK2,RBL2,-1,TRUE
CDK2,SKP2,1,TRUE
CDK2,SP1,1,TRUE
CDK2,TP53,1,TRUE
CDK3,ATF1,1,TRUE
CDK3,E2F1,-1,TRUE
CDK3,JUN,1,TRUE
CDK4,BRCA1,-1,TRUE
CDK4,MDM4,1,TRUE
CDK4,MEF2A,-1,TRUE
CDK4,MEF2C,-1,TRUE
CDK4,MEF2D,-1,TRUE
CDK4,PRDX1,-1,TRUE
CDK4,PRKAR1A,1,TRUE
CDK4,RB1,-1,TRUE
CDK4,RBL1,-1,TRUE
CDK4,RUNX3,-1,TRUE
CDK4,SMAD3,-1,TRUE
CDK5,APP,1,TRUE
CDK5,ATM,1,TRUE
CDK5,CLOCK,1,TRUE
CDK5,DNM1,1,TRUE
CDK5,DPYSL2,-1,TRUE
CDK5,ERBB3,1,TRUE
CDK5,EZR,1,TRUE
CDK5,GSK3B,1,TRUE
CDK5,HTT,1,TRUE
CDK5,NFAT5,1,TRUE
CDK5,PAK1,-1,TRUE
CDK5,PIK3C3,-1,TRUE
CDK5,PIP5K1C,-1,TRUE
CDK5,PPP1CA,-1,TRUE
CDK5,PTK2,1,TRUE
CDK5,SRC,1,TRUE
CDK5,STAT3,1,TRUE
CDK5,STXBP1,-1,TRUE
CDK5,SYNJ1,1,TRUE
CDK5,TLN1,1,TRUE
CDK5,TP53,1,TRUE
CDK5,TPX2,1,TRUE
CDK6,PRDX1,-1,TRUE
CDK6,RB1,-1,TRUE
CDK8,E2F1,-1,TRUE
CDK9,NCOA2,1,TRUE
CDK9,RB1,1,TRUE
CDK9,RCHY1,-1,TRUE
CDK9,TP53,1,TRUE
CDKN1A,CDK1,-1,TRUE
CDKN1A,CDK3,-1,TRUE
CDKN1A,RB1,-1,TRUE
CDKN1A,STAT3,-1,TRUE
CDKN1B,CCNA2,-1,TRUE
CDKN1B,CCND1,-1,TRUE
CDKN1B,CCND3,-1,TRUE
CDKN1B,CCNE1,-1,TRUE
CDKN1B,CCNE2,-1,TRUE
CDKN1B,CDK4,-1,TRUE
CDKN1B,RHOA,-1,TRUE
CDKN1C,CDK4,-1,TRUE
CDKN2A,CDK2,-1,TRUE
CDKN2A,KAT5,-1,TRUE
CDKN2A,MDM2,-1,TRUE
CDKN2A,TP53,-1,TRUE
CDKN2B,CDK4,-1,TRUE
CDKN2B,CDK6,-1,TRUE
CDKN2C,CDK4,-1,TRUE
CDKN2C,CDK6,-1,TRUE
CDON,ABL1,1,TRUE
CDON,BNIP2,1,TRUE
CDON,MAPK14,1,TRUE
CDR2,MYC,1,TRUE
CEBPA,MYC,-1,TRUE
CEBPA,USF1,1,TRUE
CEBPB,CREB1,1,TRUE
CEBPB,FOXO1,1,TRUE
CEBPB,RUNX2,1,TRUE
CEBPB,STAT3,1,TRUE
CFL1,ACTA1,1,TRUE
CFLAR,CASP8,-1,TRUE
CFLAR,DAXX,-1,TRUE
CHEK1,AURKB,1,TRUE
CHEK1,E2F3,1,TRUE
CHEK1,E2F6,-1,TRUE
CHEK1,NFKB1,-1,TRUE
CHEK1,SYK,-1,TRUE
CHEK1,TLK1,-1,TRUE
CHEK1,WEE1,1,TRUE
CHEK2,ASF1A,-1,TRUE
CHEK2,BECN1,1,TRUE
CHEK2,BRCA1,1,TRUE
CHEK2,CDC25A,-1,TRUE
CHEK2,ELAVL1,1,TRUE
CHEK2,FOXM1,1,TRUE
CHEK2,MDM4,-1,TRUE
CHEK2,PPP2R5C,1,TRUE
CHEK2,PTTG1,1,TRUE
CHEK2,RB1,1,TRUE
CHEK2,TP53,1,TRUE
CHEK2,TTK,1,TRUE
CHKA,EGFR,1,TRUE
CHKA,Enzyme465__CHKA,1,TRUE
CHUK,CCND1,-1,TRUE
CHUK,MTOR,1,TRUE
CHUK,NCOA3,1,TRUE
CHUK,NCOR2,-1,TRUE
CHUK,NFKB2,1,TRUE
CHUK,RELA,1,TRUE
CHUK,TRAF4,-1,TRUE
CITED1,SMAD4,1,TRUE
CKS2,CENPE,1,TRUE
CLASP1,MAPRE1,1,TRUE
CLASP2,IQGAP1,1,TRUE
CLK2,PTPN1,1,TRUE
COL18A1,ITGA5,1,TRUE
COL18A1,ITGB1,1,TRUE
COL1A1,CD44,1,TRUE
COL1A1,DDR1,1,TRUE
COL1A1,DDR2,1,TRUE
COL1A1,ITGA5,1,TRUE
COL1A1,ITGAV,1,TRUE
COL1A1,ITGB1,1,TRUE
COPS5,CDKN1B,-1,TRUE
COPS5,F2RL1,-1,TRUE
COPS5,MYC,1,TRUE
COPS5,SMAD4,-1,TRUE
COPS5,SMAD7,1,TRUE
COPS6,CASP3,1,TRUE
COX5B,APAF1,1,TRUE
CRADD,CASP2,1,TRUE
CRADD,RIPK1,1,TRUE
CREB1,CTNNB1,1,TRUE
CREB1,SMAD3,1,TRUE
CREB1,TAF1,1,TRUE
CREB1,TP53,1,TRUE
CREBBP,E2F1,1,TRUE
CREBBP,FOXO1,-1,TRUE
CREBBP,SMAD3,-1,TRUE
CREBBP,SMAD4,-1,TRUE
CREBBP,TCF7,-1,TRUE
CREM,CREB1,-1,TRUE
CRK,DOCK1,1,TRUE
CRK,MAPK8,1,TRUE
CRK,NEDD9,1,TRUE
CRK,PIK3CA,1,TRUE
CRK,PIK3R1,1,TRUE
CRK,PIK3R2,1,TRUE
CRK,PIK3R3,1,TRUE
CRK,PTK2,1,TRUE
CRK,PXN,1,TRUE
CRKL,DOCK1,1,TRUE
CRKL,MAPK8,1,TRUE
CRKL,NEDD9,1,TRUE
CRKL,PIK3CB,1,TRUE
CRKL,PIK3R1,1,TRUE
CRKL,PIK3R2,1,TRUE
CRKL,PXN,1,TRUE
CRTC2,CREB1,1,TRUE
CRTC2,NR3C1,1,TRUE
CRY1,ARNTL,-1,TRUE
CSK,IRS1,1,TRUE
CSK,ITCH,-1,TRUE
CSK,PTK2,1,TRUE
CSK,PXN,1,TRUE
CSK,SHC1,1,TRUE
CSNK1A1,AXIN1,1,TRUE
CSNK1A1,BID,1,TRUE
CSNK1A1,CDC25A,-1,TRUE
CSNK1A1,CREB1,1,TRUE
CSNK1A1,CTPS2,-1,TRUE
CSNK1A1,FOXG1,1,TRUE
CSNK1A1,GLI2,-1,TRUE
CSNK1A1,GSK3B,1,TRUE
CSNK1A1,LEF1,-1,TRUE
CSNK1A1,LRP6,1,TRUE
CSNK1A1,MDM2,1,TRUE
CSNK1A1,PHLPP1,-1,TRUE
CSNK1A1,SMO,1,TRUE
CSNK1A1,TP53,1,TRUE
CSNK1A1,YWHAQ,-1,TRUE
CSNK2A1,APEX1,1,TRUE
CSNK2A1,ARNT,-1,TRUE
CSNK2A1,ARRB2,1,TRUE
CSNK2A1,BRMS1,-1,TRUE
CSNK2A1,CALM1,-1,TRUE
CSNK2A1,CASP2,-1,TRUE
CSNK2A1,CCAR2,1,TRUE
CSNK2A1,CCNF,-1,TRUE
CSNK2A1,CDC27,1,TRUE
CSNK2A1,CTNNA1,-1,TRUE
CSNK2A1,DAXX,1,TRUE
CSNK2A1,DDIT3,-1,TRUE
CSNK2A1,EGR1,-1,TRUE
CSNK2A1,EIF2B5,1,TRUE
CSNK2A1,EIF2S2,1,TRUE
CSNK2A1,EIF3J,1,TRUE
CSNK2A1,EIF4G2,1,TRUE
CSNK2A1,G3BP1,-1,TRUE
CSNK2A1,GPI,-1,TRUE
CSNK2A1,HDAC1,1,TRUE
CSNK2A1,HDAC3,1,TRUE
CSNK2A1,HES6,1,TRUE
CSNK2A1,HMGN1,-1,TRUE
CSNK2A1,HOXB7,-1,TRUE
CSNK2A1,JUN,-1,TRUE
CSNK2A1,LEF1,1,TRUE
CSNK2A1,LIG1,1,TRUE
CSNK2A1,MDC1,1,TRUE
CSNK2A1,MYB,-1,TRUE
CSNK2A1,NFE2L2,-1,TRUE
CSNK2A1,NOL3,1,TRUE
CSNK2A1,NR1H3,-1,TRUE
CSNK2A1,OTUD5,1,TRUE
CSNK2A1,PIN4,-1,TRUE
CSNK2A1,PIP4K2A,1,TRUE
CSNK2A1,PML,-1,TRUE
CSNK2A1,PTGES3,1,TRUE
CSNK2A1,SEC63,1,TRUE
CSNK2A1,SET,-1,TRUE
CSNK2A1,SLK,-1,TRUE
CSNK2A1,SNAI1,1,TRUE
CSNK2A1,SP1,-1,TRUE
CSNK2A1,SSRP1,-1,TRUE
CSNK2A1,STX1A,1,TRUE
CSNK2A1,TCOF1,1,TRUE
CSNK2A1,TELO2,-1,TRUE
CSNK2A1,TERF1,1,TRUE
CSNK2A1,TLE1,1,TRUE
CSNK2A1,YY1,1,TRUE
CSNK2B,BID,1,TRUE
CSNK2B,CTNNB1,1,TRUE
CSNK2B,EIF5,1,TRUE
CSNK2B,RELA,1,TRUE
CSNK2B,TBP,1,TRUE
CSNK2B,TP53,1,TRUE
CTBP1,ELK3,-1,TRUE
CTBP1,EP300,-1,TRUE
CTBP1,NRIP1,-1,TRUE
CTBP1,TCF7L2,-1,TRUE
CTDSP1,SMAD3,1,TRUE
CTNNA1,PIK3R1,1,TRUE
CTNNA1,YAP1,-1,TRUE
CTNNB1,FOXO1,1,TRUE
CTNNB1,FOXO3,1,TRUE
CTNNB1,KLF4,1,TRUE
CTNNB1,MITF,1,TRUE
CTNNB1,NR4A1,1,TRUE
CTNNB1,NR4A2,1,TRUE
CTNNB1,PIK3CA,1,TRUE
CTNNB1,PIK3R1,1,TRUE
CTNNB1,PITX2,1,TRUE
CTNNB1,TCF3,1,TRUE
CTNNB1,TCF4,1,TRUE
CTNNB1,TCF7,1,TRUE
CTNNB1,TCF7L2,1,TRUE
CTNND1,CDH1,1,TRUE
CTNND1,CDH2,1,TRUE
CTNND1,CDH3,1,TRUE
CTNND1,PSEN1,-1,TRUE
CTNND1,RAC1,1,TRUE
CTNND1,VAV2,1,TRUE
CTPS2,Enzyme3655__CTPS2,1,TRUE
CTPS2,Enzyme3656__CTPS2,1,TRUE
CTSL,BID,1,TRUE
CTTN,ACTB,1,TRUE
CTTN,ARPC2,1,TRUE
CUL1,CDK2,-1,TRUE
CUL1,CDKN1B,-1,TRUE
CUL1,CTNNB1,-1,TRUE
CUL1,E2F1,1,TRUE
CUL1,SMAD3,-1,TRUE
CYCS,APAF1,1,TRUE
CYCS,CASP9,1,TRUE
CYLD,BCL3,-1,TRUE
CYLD,IKBKG,-1,TRUE
CYLD,MAP3K7,1,TRUE
CYLD,TRAF6,-1,TRUE
CYTH2,ARF1,1,TRUE
CYTH2,ARF6,1,TRUE
DAB2IP,CTNNB1,-1,TRUE
DAB2IP,HRAS,-1,TRUE
DAB2IP,NRAS,-1,TRUE
DAB2IP,PIK3CA,-1,TRUE
DAB2IP,PIK3R1,-1,TRUE
DAB2IP,STAT3,-1,TRUE
DAG1,PRKCA,1,TRUE
DAPK1,BCL2,-1,TRUE
DAPK1,BECN1,1,TRUE
DAPK1,DAPK3,1,TRUE
DAPK1,ITGA3,-1,TRUE
DAPK1,MAP1B,1,TRUE
DAPK1,PKM,1,TRUE
DAPK1,PRKD1,1,TRUE
DAPK1,STX1A,-1,TRUE
DAPK1,TP53,1,TRUE
DAPK3,MDM2,1,TRUE
DAPK3,NR3C1,1,TRUE
DAPK3,TP53,1,TRUE
DAXX,NR3C1,-1,TRUE
DAXX,SMAD4,-1,TRUE
DAXX,TGFB1,-1,TRUE
DDB1,E2F1,1,TRUE
DDB2,CDKN1A,-1,TRUE
DDB2,DDB1,-1,TRUE
DDIT3,BCL2,-1,TRUE
DDIT3,BCL2L11,1,TRUE
DDIT3,FOSL1,1,TRUE
DDIT3,JUND,1,TRUE
DDR1,SHC1,1,TRUE
DDR2,SHC1,1,TRUE
DDX17,MDM2,1,TRUE
DDX5,RUNX2,1,TRUE
DDX5,TP53,1,TRUE
DDX58,IFIH1,-1,TRUE
DDX58,MAVS,1,TRUE
DDX58,TRAF3,-1,TRUE
DGKD,Enzyme334__DGKD,1,TRUE
DGKZ,Enzyme334__DGKZ,1,TRUE
DGUOK,Enzyme5813__DGUOK,1,TRUE
DGUOK,Enzyme9739__DGUOK,1,TRUE
DHCR24,Enzyme4425__DHCR24,1,TRUE
DHFR,Enzyme9703__DHFR,1,TRUE
DIABLO,BIRC2,-1,TRUE
DIABLO,BIRC3,-1,TRUE
DIABLO,BIRC5,-1,TRUE
DIABLO,CASP9,1,TRUE
DIABLO,XIAP,-1,TRUE
DKK1,KREMEN1,1,TRUE
DKK1,KREMEN2,1,TRUE
DKK1,LRP6,1,TRUE
DLC1,BCL2L11,-1,TRUE
DLGAP5,SHANK2,1,TRUE
DLGAP5,SHANK3,1,TRUE
DNM1,MYO1E,1,TRUE
DNM2,VAV1,1,TRUE
DOCK1,RAC1,1,TRUE
DOK1,ITGB1,-1,TRUE
DOK1,ITGB3,-1,TRUE
DOK1,ITGB4,-1,TRUE
DOK1,ITGB5,-1,TRUE
DOK1,ITGB8,-1,TRUE
DOK4,CRK,1,TRUE
DOK4,SRC,1,TRUE
DPYSL2,TUBB,1,TRUE
DTL,KMT5A,-1,TRUE
DUSP1,MAPK1,1,TRUE
DUSP1,MAPK14,1,TRUE
DUSP1,MAPK3,1,TRUE
DUSP1,MAPK8,1,TRUE
DUSP3,MAPK1,1,TRUE
DUSP3,MAPK14,1,TRUE
DUSP3,MAPK8,1,TRUE
DUSP4,MAPK1,1,TRUE
DUSP4,MAPK3,1,TRUE
DUSP4,MAPK8,1,TRUE
DUSP6,MAPK6,-1,TRUE
DUT,Enzyme5900__DUT,1,TRUE
DVL1,APC,-1,TRUE
DVL1,CTNNB1,1,TRUE
DVL1,JUN,1,TRUE
DVL1,RAC1,1,TRUE
DVL1,SMAD3,1,TRUE
DVL2,RBPJ,-1,TRUE
DVL3,CTNNB1,-1,TRUE
DVL3,PIP5K1A,1,TRUE
DYNLL1,BCL2L11,-1,TRUE
DYRK1B,CCND1,-1,TRUE
DYRK1B,CDKN1B,1,TRUE
DYRK1B,HDAC5,-1,TRUE
E2F1,APAF1,1,TRUE
E2F1,CASP3,1,TRUE
E2F1,CASP7,1,TRUE
E2F1,CDKN2A,1,TRUE
E2F1,CHEK1,1,TRUE
E2F1,DTL,1,TRUE
E2F1,FGFR1,1,TRUE
E2F1,HDAC1,1,TRUE
E2F1,MIR17HG,1,TRUE
E2F1,NFKB1,-1,TRUE
E2F1,PCNA,1,TRUE
E2F1,POLA1,1,TRUE
E2F1,PPM1D,1,TRUE
E2F1,TBP,-1,TRUE
E2F1,TFDP1,1,TRUE
E2F1,XPC,1,TRUE
E2F1,YWHAQ,1,TRUE
E2F2,CDKN2A,1,TRUE
E2F2,MIR17HG,1,TRUE
E2F2,PCNA,1,TRUE
E2F2,TFDP1,1,TRUE
E2F3,CCNA2,1,TRUE
E2F3,CDKN2A,1,TRUE
E2F3,MIR17HG,1,TRUE
E2F3,MYBL2,1,TRUE
E2F3,TFDP1,1,TRUE
E2F4,BRCA1,-1,TRUE
E2F4,CDK1,-1,TRUE
E2F4,RBL1,-1,TRUE
E2F6,E2F1,-1,TRUE
E4F1,TP53,1,TRUE
EEF1A1,PLCG1,1,TRUE
EFNB1,EPHB3,1,TRUE
EFNB1,NCK2,1,TRUE
EGFR,BCAR1,-1,TRUE
EGFR,CAV1,1,TRUE
EGFR,CRKL,1,TRUE
EGFR,EPS15,1,TRUE
EGFR,ERBB3,1,TRUE
EGFR,EZR,1,TRUE
EGFR,GRB2,1,TRUE
EGFR,GSTP1,1,TRUE
EGFR,HDAC6,-1,TRUE
EGFR,HGS,1,TRUE
EGFR,LRIG1,1,TRUE
EGFR,MAP2K1,1,TRUE
EGFR,MUC1,1,TRUE
EGFR,NCK1,1,TRUE
EGFR,NCK2,1,TRUE
EGFR,PIK3CA,1,TRUE
EGFR,PIK3R1,1,TRUE
EGFR,PIK3R2,1,TRUE
EGFR,PIK3R3,1,TRUE
EGFR,PRKDC,1,TRUE
EGFR,PTK2,1,TRUE
EGFR,PTPN1,1,TRUE
EGFR,SHC1,1,TRUE
EGFR,SOS1,1,TRUE
EGFR,SOS2,1,TRUE
EGFR,STAT1,1,TRUE
EGFR,STAT3,1,TRUE
EGFR,STAT5A,1,TRUE
EGFR,STAT5B,1,TRUE
EGFR,VAV2,1,TRUE
EGLN1,HIF1A,-1,TRUE
EGLN2,ADSL,1,TRUE
EGLN2,FOXO3,-1,TRUE
EGLN2,HIF1A,-1,TRUE
EGR1,DUSP1,1,TRUE
EGR1,DUSP4,1,TRUE
EGR1,EGFR,1,TRUE
EGR1,IGF2,1,TRUE
EGR1,PPARG,1,TRUE
EGR1,SF1,1,TRUE
EGR1,TGFB1,1,TRUE
EGR1,TOPBP1,1,TRUE
EGR1,TP53,1,TRUE
EIF2A,ATF4,1,TRUE
EIF2AK2,CHUK,1,TRUE
EIF2AK2,PPP2R5A,1,TRUE
EIF2AK2,STAT1,1,TRUE
EIF2AK2,TP53,1,TRUE
EIF2AK3,APAF1,-1,TRUE
EIF2AK3,ATF4,1,TRUE
EIF2AK3,BIRC2,1,TRUE
EIF2AK3,BIRC3,1,TRUE
EIF2AK3,NFE2L2,1,TRUE
EIF2AK4,EIF2A,-1,TRUE
EIF2B5,EIF2S2,1,TRUE
EIF2S2,EGLN1,1,TRUE
EIF3I,TGFBR2,1,TRUE
EIF3J,EIF4G2,1,TRUE
EIF4E,SMAD3,1,TRUE
EIF4E,SMAD4,1,TRUE
EIF4EBP1,EIF4E,-1,TRUE
EIF4EBP2,EIF4E,-1,TRUE
EIF4EBP3,EIF4E,1,TRUE
EIF4G1,EIF4E,1,TRUE
EIF4G2,APAF1,1,TRUE
EIF4G2,BCL2,1,TRUE
EIF4G2,EIF2S2,1,TRUE
EIF4G2,EIF4E,-1,TRUE
EIF5,EIF2S2,-1,TRUE
ELAVL1,ADAM10,1,TRUE
ELAVL1,DUSP1,1,TRUE
ELAVL1,EIF4E,1,TRUE
ELAVL1,FOS,1,TRUE
ELAVL1,MDM2,1,TRUE
ELAVL1,MYC,-1,TRUE
ELAVL1,SIRT1,1,TRUE
ELAVL1,TP53,1,TRUE
ELAVL1,VEGFA,1,TRUE
ELK1,FOS,1,TRUE
ELK4,FOS,1,TRUE
EP300,ARNT,1,TRUE
EP300,CTNNB1,1,TRUE
EP300,DDX17,1,TRUE
EP300,DDX5,1,TRUE
EP300,DUSP1,1,TRUE
EP300,FEN1,-1,TRUE
EP300,GATA3,1,TRUE
EP300,GATA4,1,TRUE
EP300,HDAC6,-1,TRUE
EP300,HIF1A,1,TRUE
EP300,IRF1,1,TRUE
EP300,IRF9,1,TRUE
EP300,KPNA2,1,TRUE
EP300,MEF2A,1,TRUE
EP300,MEF2C,1,TRUE
EP300,MEF2D,1,TRUE
EP300,MITF,1,TRUE
EP300,MYB,1,TRUE
EP300,MYC,-1,TRUE
EP300,NCOA2,1,TRUE
EP300,NR4A1,1,TRUE
EP300,PARP1,1,TRUE
EP300,PML,1,TRUE
EP300,RB1,1,TRUE
EP300,RECQL4,-1,TRUE
EP300,RELA,1,TRUE
EP300,RUNX2,1,TRUE
EP300,SMAD1,1,TRUE
EP300,SMAD2,1,TRUE
EP300,SMAD3,1,TRUE
EP300,SMAD4,1,TRUE
EP300,STAT3,1,TRUE
EP300,STAT5A,1,TRUE
EP300,TP53,1,TRUE
EP300,TP73,1,TRUE
EP300,VDR,1,TRUE
EP300,XBP1,1,TRUE
EPHB3,CRK,1,TRUE
EPN1,EGFR,-1,TRUE
EPOR,GRB2,1,TRUE
EPOR,IRS2,1,TRUE
EPOR,PIK3R1,1,TRUE
EPOR,PTPN6,1,TRUE
EPOR,SHC1,1,TRUE
EPOR,STAT5A,1,TRUE
EPS15,GRB2,1,TRUE
ERBB3,GRB2,1,TRUE
ERBB3,PIK3CA,1,TRUE
ERBB3,PIK3CB,1,TRUE
ERBB3,PIK3CD,1,TRUE
ERBB3,PIK3R1,1,TRUE
ERBB3,PIK3R2,1,TRUE
ERBB3,PIK3R3,1,TRUE
ERBB3,SHC1,1,TRUE
ERBB3,SOS1,1,TRUE
ERCC2,ERCC3,1,TRUE
ERCC3,XPC,1,TRUE
EREG,EGFR,1,TRUE
EREG,ERBB3,1,TRUE
ESCO1,KDM1A,1,TRUE
ESCO1,RAD21,1,TRUE
ESPL1,RAD21,1,TRUE
ETS2,ETS1,1,TRUE
EZR,ARHGDIB,-1,TRUE
EZR,PTK2,1,TRUE
F2RL1,GNAI1,1,TRUE
F2RL1,GNAQ,1,TRUE
F2RL1,GNAS,1,TRUE
F2RL1,GNB2,1,TRUE
FADD,BID,1,TRUE
FADD,IKBKG,1,TRUE
FADD,RIPK1,1,TRUE
FAM83G,CD2AP,1,TRUE
FANCC,EIF2AK2,-1,TRUE
FANCD2,BRCA2,1,TRUE
FANCI,FANCD2,1,TRUE
FAS,BID,1,TRUE
FAS,CASP8AP2,1,TRUE
FAS,EGFR,1,TRUE
FAS,FADD,1,TRUE
FAS,PTPN6,1,TRUE
FBXO31,CCND1,-1,TRUE
FBXO5,ANAPC10,-1,TRUE
FBXO5,ANAPC11,-1,TRUE
FBXO5,ANAPC2,-1,TRUE
FBXO5,ANAPC7,-1,TRUE
FBXO5,CDC27,-1,TRUE
FBXO5,FZR1,-1,TRUE
FBXW7,CCNE1,-1,TRUE
FBXW7,DAB2IP,-1,TRUE
FBXW7,EGLN2,-1,TRUE
FBXW7,MYB,1,TRUE
FBXW7,MYC,-1,TRUE
FEN1,APEX1,1,TRUE
FGFR1,BCAR1,1,TRUE
FGFR1,CREBBP,1,TRUE
FGFR1,FRS2,-1,TRUE
FGFR1,PLCG1,1,TRUE
FGFR2,FRS2,-1,TRUE
FGFR2,PLCG1,1,TRUE
FGFR2,PTEN,1,TRUE
FH,ATF2,1,TRUE
FHL1,RBPJ,-1,TRUE
FHL2,E4F1,-1,TRUE
FHL2,SPHK1,-1,TRUE
FHL2,TRAF6,-1,TRUE
FLCN,RRAGC,1,TRUE
FLCN,RRAGD,1,TRUE
FLNA,CDC42,-1,TRUE
FN1,CD44,1,TRUE
FN1,GRB2,1,TRUE
FN1,ITGA5,1,TRUE
FN1,ITGAV,1,TRUE
FN1,ITGB1,1,TRUE
FN1,ITGB3,1,TRUE
FN1,ITGB5,1,TRUE
FN1,ITGB8,1,TRUE
FN1,RAC1,1,TRUE
FN1,SDC2,1,TRUE
FN1,SDC4,1,TRUE
FNTA,HRAS,1,TRUE
FNTA,MRAS,1,TRUE
FOS,ELK1,1,TRUE
FOS,ETS1,1,TRUE
FOS,JUN,1,TRUE
FOS,NFAT5,1,TRUE
FOXM1,MMP2,1,TRUE
FOXO1,ATG7,1,TRUE
FOXO1,KLF4,1,TRUE
FOXO1,MAML1,1,TRUE
FOXO1,NCOR2,-1,TRUE
FOXO3,ATM,1,TRUE
